id_str,text
1225418869449211904,"“Scientists from China and UK collaborate on developing vaccine”: @AmbLiuXiaoMing

more: https://t.co/REcAY1XHkv https://t.co/uzQraOXLkM"
1225413912817913858,"In fight against #coronavirus, reputed journals offer free access

More than 80 journals known for publishing path-… https://t.co/mnSHTXF1k9"
1225409470936670210,How does Huoshenshan Hospital ensure food security? #coronavirus https://t.co/QYj3PyUBma
1225405975500185600,"The first five children, aged 2-14 years, infected with #coronavirus were discharged from Wuhan Children's Hospital… https://t.co/jfLiiOggST"
1225404147547029505,Live: Hubei authorities give update on novel #coronavirus outbreak https://t.co/JwEvp0TpPH
1225386898165661696,"@AmbLiuXiaoMing Refuting media reports that he was unpleased with the British PM, China's Ambassador to UK… https://t.co/jGAA0VN6ZI"
1225378971497271296,"The mortality rate of novel #coronavirus in China stands at 2.1%, which is lower than that of

- Ebola (40.4%),
- S… https://t.co/8sFiCYUVEY"
1225374688957779968,Live: Chinese Ambassador to the UK speaks on China's fight against novel #coronavirus https://t.co/Mm8d9VV6dK
1225348788568481792,"Beijing is glowing after two days of heavy #snow, which has made the atmosphere a bit romantic, although many are s… https://t.co/LiIXfjntK7"
1225340195056148481,$675 million needed for #coronavirus outbreak plan: WHO https://t.co/g19TATnl96
1225335341696995328,#China opposes excessive measures taken by some countries that unnecessarily hamper international travel over… https://t.co/EUxQwlB8Lx
1225333305177858048,61 artists from 13 countries show support for #China's #coronavirus fight https://t.co/dW8fruJ2Io https://t.co/yeE9rzl2hS
1225320722748387330,Opinion: China can do better to protect whistleblowers #CGTNFirstVoice #Coronavirus https://t.co/O6o9zIB0ur
1225318678935158786,Live: Press briefing on novel #coronavirus outbreak https://t.co/rQrPpm5Nbk
1225315689059225600,Opinion: #Coronavirus outbreak challenges China's social governance #CGTNOpinion  https://t.co/E9oe4RYotU
1225280457056583681,"Supplies donated from 16 countries have arrived in #Wuhan, the epicenter of the outbreak of the novel #coronavirus.… https://t.co/yZAoNST1kv"
1225275424357281794,#coronavirus: Can recovered patients be at risk of reinfection? https://t.co/TK6V6Ejvhy
1225265357587460096,Tokyo Olympics chief admits #coronavirus could pour cold water on 2020 Games as IOC urges calm #Tokyo2020  https://t.co/Z4bbUaeZyu
1225260324493807617,Expert on possibility of mother-to-child #coronavirus transmission https://t.co/3qvQGRUQmI
1225255291232669699,Who will be admitted to Wuhan's module hospitals? The criteria issued by local authorities are as follows (1/2):… https://t.co/g3pzFLuY1b
1225250258088677376,Putin: ready to provide assistance to help China fight #coronavirus outbreak  https://t.co/efkXwzmUI4 https://t.co/jITaQTthfI
1225239484033224705,"#UPDATE 10 more confirmed #coronavirus cases onboard the Japanese cruise ship carrying over 3,700 people, bringing… https://t.co/i1W1ZD3aNA"
1225235158485229568,South Korea reports 23 confirmed cases of the new #coronavirus as of Feb. 6.; one of the patients has been discharg… https://t.co/NFtkXSPFpw
1225230600811896833,Emergency medical teams from across China have arrived in Wuhan to offer their help in combating the #coronavirus.… https://t.co/eScv1jB9bJ
1225220058982445056,#FactsTell: How has China responded to #coronavirus crisis? https://t.co/RKGqq7D5xl
1225215025758920704,Remdesivir enters clinical trials in hopes of #coronavirus cure https://t.co/KRabvtxhuV
1225211273270325248,Live: Specialized Leishenshan Hospital for novel #coronavirus set to begin operation https://t.co/ezKwtlDXoI
1225209992799817730,"How did a #coronavirus patient move from Wuhan to another city?

CGTN talks to a patient who left Wuhan for Wenzhou… https://t.co/inBfHBzjT5"
1225203114958999553,"3,694 new cases of #coronavirus reported in China as of Feb. 5. The total numbers are:
 
- 28,060 confirmed, includ… https://t.co/AADBpKxYZt"
1225200873388691456,"As of Feb. 5, 2,987 new cases of #coronavirus reported in central China's Hubei. The total numbers for Hubei are:… https://t.co/CAwNdkpW7x"
1225199252235837440,RT @cgtnamerica: Noted Chinese respiratory scientist Zhong Nanshan offered some practical advice on how people can prevent the #coronavirus…
1225196881598451717,RT @cgtnamerica: Two planes with 350 Americans on board arrived in California today from Wuhan. It's part the effort by the U.S. to evacuat…
1225193538398380033,"Beyond Wuhan, cities in China have all had to tackle the coronavirus. See how Wenzhou has handled the #coronavirus… https://t.co/aUBbvykMR9"
1225192990076997633,"RT @cgtnamerica: Anthony Fauci, director of the U.S. National Institute of Allergy and Infectious Diseases at the @NIH says while the #coro…"
1225192377452617728,China Railway offers free refunds for tickets purchased before Feb. 6 amid #coronavirus outbreak https://t.co/AC6ymeHCX6
1225162180493856768,"The @WHO reported the largest number of new #coronavirus cases in a single day in the last 24 hours. There were 24,… https://t.co/SJxC7qtZFP"
1225157771076808706,"RT @cgtnamerica: Wisconsin has reported the first case of the 2019 novel #coronavirus. The total number of infected in the U.S. is now 12,…"
1225147080823324672,"#MostWatched 

#Wuhan, a city on lockdown due to #coronavirus outbreak, has released a spirit-lifting video saying,… https://t.co/5lMTe3Pp9Q"
1225139154675290114,RT @cgtnamerica: First case of the 2019 Novel Coronavirus (2019 n-COV) in U.S. state of Wisconsin reported by Wisconsin Department of Healt…
1225139055513522176,RT @CGTNEurope: #Coronavirus: What European countries are doing to contain the spread of the outbreak https://t.co/nHLJKEwyKn @NawiedJabark…
1225131605720797187,"RT @CGTNEurope: When Heidi Chow and her family boarded a London Underground train, what happened next was a sad indictment of the sinophobi…"
1225104496314978306,RT @CGTNEurope: N. Ireland School sings songs in Chinese for those battling #coronavirus 💪💪💪 https://t.co/eZNy5gpkCF
1225092989913116673,RT @CGTNEurope: A young Chinese-Italian took the streets of Florence's historic centre to protest against discrimination towards Chinese na…
1225080418724003841,RT @CGTNEurope: Check out the latest @WHO data of which countries have confirmed cases of the #Coronavirus https://t.co/iVzeTTzQaI
1225078333458661378,"At least 196 #coronavirus cases confirmed in 24 countries outside China 

For CGTN's live blog:… https://t.co/UCSziBk1cM"
1225071581627670534,"#ChinaToday in case you missed it:
- President Xi Jinping hails Cambodia's support https://t.co/I9lem4FngN
- 491 de… https://t.co/mDQnaDgc4T"
1225068691789758466,Companies in China ask their employees to work from home after the holiday in a bid to contain the spread of… https://t.co/gctlhdFFhh
1225065744280510465,"HEAT PODCAST: #Coronavirus is spreading faster &amp; farther than the 2003 SARS epidemic. Is a global pandemic near?

D… https://t.co/5ipBCmyqaQ"
1225062753934569472,"#Israeli influencers work relentlessly to help virus-hit #China

A week ago, when the spread of coronavirus began t… https://t.co/jDRaIPalc5"
1225041839763247106,Live: Hubei officials brief on the latest in novel #coronavirus control https://t.co/uehQEgx8sc
1225041382756245506,"Racism is the most dangerous virus.

""When H1N1 virus broke out in the U.S. in 2009, no one called it ""American vir… https://t.co/3eBpO3KkEO"
1225032176862810112,"What is scarier than a virus is panic, said Cambodian PM Hun Sen when meeting Chinese President #XiJinping Wednesda… https://t.co/TsGFVRyzdy"
1225026546894721024,Doctors warn possible mother-to-child transmission after case of baby infection only 30 hours after birth… https://t.co/1PNg9ZkHil
1225016749289951238,#Trump could help China confront #coronavirus by lifting the tariffs https://t.co/rBJluZ76OW
1225001116410105856,#Coronavirus: Survivors and medical staff prone to depression and #PTSD https://t.co/FsPztvB1D9
1224994559895097344,"As of Feb 5, 03:00 p.m., there are 21 confirmed coronavirus cases in #HongKong, said Chief Executive Carrie Lam at… https://t.co/34RNlK7oED"
1224981019612237824,Impact of #coronavirus: From leaving #Beijing to coming back https://t.co/nZAPzoxRGI
1224974746527252480,"As of Feb. 4, over 219,000 hazmat suits and 233,000 goggles have been sent by the Ministry of Industry and informat… https://t.co/d4wGlrcN3w"
1224965884050984961,Fighting #coronavirus: Exhibition center becomes a hospital in 24 hours https://t.co/Db3hCoPWnI
1224963281875431424,Live: Press Conference of the Joint Prevention and Control Mechanism of the State Council on #coronavirus outbreak https://t.co/VQR3V2fsGc
1224955817922834432,Satellite images show #Wuhan before and after the #coronavirus outbreak https://t.co/AX063Q6E79
1224951181908119554,"Leishenshan Hospital, the second new hospital to fight the novel #coronavirus outbreak, is expected to be completed… https://t.co/r2ivifynCB"
1224923929610866690,UN chief voices concerns about potential discrimination due to #coronavirus https://t.co/a5gOvcD1yP
1224915704173850624,"Without the measures that have been taken, both locally and nationally, there would have been a larger outbreak, sa… https://t.co/YLDBKACeql"
1224910519296917505,"#Wuhan, a city on lockdown due to #coronavirus outbreak, has released a spirit-lifting video saying, ""Wuhan, don't… https://t.co/U145u0foyV"
1224901621114523649,Live: CGTN speaks with WHO Representative to China on the latest of #coronavirus outbreak https://t.co/zIO0DMTi9B
1224900453042835456,"""I'm not a virus. I'm a human. Eradicate the prejudice.""

A member of the Association of Italian-Chinese Youth Unio… https://t.co/zxFydFTQrs"
1224880598168166400,#Wuhan's second emergency hospital for #coronavirus patients near completion https://t.co/cdHKKHaZZf
1224870266859212801,"Ten passengers on a Japanese cruise carrying 3,711 people have been confirmed with novel #coronavirus, after 273 we… https://t.co/A3n3Q4VmLl"
1224866948799815680,Live: Final preparations at Wuhan's Leishenshan Hospital a day before it takes #coronavirus patients https://t.co/U0LLVJJPDe
1224858990334509056,"Central China's Hubei Province, the epicenter of the coronavirus outbreak, reported 3,156 new cases of the infectio… https://t.co/eaaHBe5pAn"
1224858010863820802,"WHO chief @DrTedros's remarks at technical briefing on #coronavirus Tue.:

- #China's strong measures have prevente… https://t.co/GDjbWt0K4G"
1224852512500371456,"For those who are suffering #coronavirus-like symptoms in #Wuhan, who can they turn to?

CGTN reporter Huang Yichan… https://t.co/rHVR7bVxzL"
1224847283293847552,"Latest data on the #coronavirus outbreak in #China, as of Feb. 4:
 
- 24,324 confirmed cases on Chinese mainland, a… https://t.co/SwxZL7SZeq"
1224845091002638337,Exclusive: Visiting #Tibet's only novel #coronavirus patient https://t.co/5r8FtCOF2B https://t.co/miY5ePr9i6
1224841516176347136,"RT @cgtnamerica: While many around the world worry about the #coronavirus, Latin America is fighting dengue. The region is experiencing one…"
1224832585781649411,"In less than 2 weeks, a hospital was built in Wuhan to help combat the #coronavirus. Check out the full story here. https://t.co/kLaAWAFeet"
1224830488004702209,"As Mexico works to prevent the threat of the #coronavirus impacting their country, they received encouragement from… https://t.co/DvgiP2pQEc"
1224829988781707264,World leaders voice support for coronavirus-hit #Wuhan https://t.co/8kJPAr6fsb
1224821186980450312,"An additional 3,156 cases of #coronavirus and 65 more deaths confirmed in #HubeiProvince #China 
https://t.co/c9IgitJ5Zv"
1224799910303797248,"Do you still have questions about the #coronavirus, but have nowhere to turn to?  This city in east China has found… https://t.co/9uqLEjRPjM"
1224799792997502983,Researchers find two new drugs that can effectively inhibit #coronavirus  https://t.co/hktHEW2JD7
1224775939143454721,"RT @CGTNEurope: London's Chinatown is fighting back against the #coronavirus
https://t.co/WpovhYpIyI https://t.co/JpzXCuYE3L"
1224774110280146952,RT @CGTNEurope: Video: #Coronavirus: ways you can can can't catch it https://t.co/vtT6rpval0
